72	390
72	402
72	465
72	720
72	766
72	848
72	918
73	191
73	290
73	316
73	365
73	434
73	643
73	928
73	941
73	949
73	976
74	40
74	116
74	155
74	162
74	327
74	329
74	555
74	605
74	609
74	732
75	21
75	104
75	112
75	151
75	169
75	430
75	489
75	496
75	664
75	895
76	208
76	329
76	372
76	485
76	523
76	691
76	713
76	758
76	788
76	879
77	88
77	127
77	188
77	236
77	416
77	485
77	559
77	724
77	864
77	873
78	24
78	242
78	276
78	431
78	483
78	536
78	633
78	686
78	699
78	784
79	126
79	256
79	273
79	357
79	561
79	763
79	801
79	864
79	900
79	929
80	82
80	107
80	125
80	349
80	438
80	596
80	599
80	726
80	888
80	959
81	118
81	174
81	382
81	607
81	675
81	697
81	703
81	704
81	743
81	954
82	80
82	96
82	121
82	201
82	369
82	377
82	485
82	500
82	512
82	912
83	25
83	95
83	97
83	215
83	236
83	299
83	433
83	477
83	640
83	655
84	7
84	55
84	57
84	161
84	570
84	729
84	805
84	826
84	856
84	911
85	244
85	283
85	288
85	337
85	606
85	723
85	745
85	812
85	821
85	899
86	66
86	247
86	648
86	660
86	720
86	760
86	776
86	935
86	945
86	962
87	31
87	292
87	336
87	370
87	464
87	478
87	737
87	877
87	889
87	980
88	61
88	77
88	284
88	525
88	584
88	717
88	720
88	823
88	912
88	988
89	45
89	58
89	64
89	144
89	306
89	318
89	380
89	541
89	770
89	811
90	30
90	56
90	59
90	122
90	287
90	343
90	396
90	513
90	688
90	827
91	28
91	105
91	169
91	234
91	364
91	370
91	420
91	422
91	772
91	978
92	48
92	192
92	415
92	425
92	524
92	598
92	688
92	872
92	908
92	939
93	62
93	422
93	438
93	500
93	649
93	685
93	832
93	846
93	937
93	963
94	172
94	226
94	274
94	286
94	494
94	505
94	654
94	751
94	784
94	852
95	25
95	62
95	69
95	83
95	221
95	243
95	314
95	416
95	683
95	793
96	23
96	82
96	187
96	224
96	296
96	456
96	661
96	800
96	801
96	818
97	3
97	13
97	83
97	419
97	501
97	512
97	569
97	584
97	634
97	798
98	2
98	52
98	187
98	197
98	340
98	356
98	428
98	562
98	752
98	991
99	18
99	67
99	132
99	330
99	510
99	692
99	713
99	841
99	892
99	934
100	138
100	293
100	318
100	334
100	415
100	490
100	541
100	568
100	591
100	754
101	52
101	350
101	474
101	542
101	543
101	627
101	637
101	731
101	863
101	987
102	8
102	52
102	167
102	175
102	201
102	309
102	627
102	689
102	845
102	966
103	67
103	217
103	314
103	437
103	468
103	555
103	605
103	685
103	833
103	947
104	75
104	260
104	280
104	287
104	389
104	558
104	591
104	771
104	772
104	958
105	91
105	156
105	164
105	284
105	298
105	393
105	411
105	454
105	613
105	857
106	117
106	159
106	410
106	445
106	464
106	490
106	541
106	547
106	638
106	690
107	80
107	267
107	282
107	305
107	367
107	448
107	845
107	924
107	943
107	963
108	245
108	251
108	290
108	365
108	417
108	563
108	643
108	944
108	952
108	966
109	14
109	153
109	184
109	188
109	444
109	449
109	655
109	880
109	981
109	993
110	26
110	395
110	407
110	553
110	592
110	670
110	693
110	736
110	815
110	902
111	4
111	54
111	297
111	423
111	470
111	481
111	555
111	573
111	677
111	980
112	21
112	75
112	283
112	750
112	813
112	827
112	884
112	923
112	940
112	984
113	55
113	137
113	148
113	212
113	459
113	493
113	496
113	791
113	808
113	885
114	2
114	151
114	427
114	597
114	639
114	660
114	801
114	924
114	931
114	938
115	1
115	157
115	371
115	461
115	504
115	592
115	715
115	775
115	862
115	965
116	74
116	255
116	373
116	390
116	405
116	478
116	648
116	700
116	812
116	844
117	5
117	106
117	181
117	546
117	596
117	718
117	775
117	817
117	842
117	850
118	81
118	213
118	223
118	275
118	291
118	376
118	402
118	706
118	740
118	831
119	69
119	279
119	306
119	325
119	334
119	450
119	464
119	854
119	893
119	989
120	34
120	72
120	248
120	402
120	487
120	694
120	707
120	744
120	870
120	951
121	82
121	529
121	562
121	631
121	642
121	645
121	650
121	689
121	803
121	855
122	90
122	452
122	489
122	508
122	593
122	621
122	659
122	741
122	765
122	940
123	132
123	314
123	316
123	417
123	537
123	590
123	675
123	949
123	952
123	976
124	13
124	239
124	374
124	431
124	512
124	542
124	644
124	659
124	662
124	700
125	7
125	80
125	154
125	179
125	234
125	294
125	355
125	436
125	655
125	873
126	79
126	207
126	219
126	497
126	500
126	632
126	759
126	864
126	929
126	988
127	77
127	198
127	204
127	226
127	259
127	302
127	526
127	710
127	792
127	802
128	160
128	305
128	307
128	504
128	538
128	679
128	734
128	839
128	923
128	965
129	333
129	334
129	408
129	436
129	450
129	629
129	770
129	804
129	919
129	932
130	265
130	375
130	462
130	490
130	493
130	547
130	728
130	804
130	923
130	925
131	41
131	51
131	220
131	528
131	552
131	609
131	729
131	848
131	953
131	973
132	99
132	123
132	143
132	246
132	410
132	462
132	543
132	578
132	803
132	886
133	38
133	165
133	236
133	243
133	263
133	422
133	626
133	760
133	852
133	880
134	32
134	158
134	227
134	284
134	393
134	452
134	531
134	643
134	745
134	806
135	26
135	242
135	253
135	505
135	575
135	633
135	745
135	791
135	866
135	942
136	68
136	183
136	246
136	340
136	418
136	615
136	620
136	666
136	721
136	979
137	9
137	56
137	113
137	184
137	313
137	397
137	558
137	623
137	649
137	755
138	20
138	100
138	372
138	392
138	401
138	480
138	641
138	691
138	692
138	841
139	53
139	189
139	379
139	441
139	538
139	571
139	655
139	665
139	679
139	850
140	142
140	169
140	194
140	304
140	621
140	806
140	883
140	925
140	955
140	985
141	8
141	178
141	186
141	385
141	439
141	503
141	525
141	545
141	669
141	852
142	140
142	234
142	268
142	338
142	383
142	444
142	640
142	738
142	835
142	895
143	132
143	418
143	462
143	556
143	609
143	803
143	863
143	886
143	894
143	966
144	19
144	89
144	528
144	635
144	644
144	797
144	810
144	832
144	849
144	853
145	404
145	439
145	479
145	540
145	559
145	616
145	742
145	881
145	882
145	891
146	276
146	324
146	328
146	502
146	613
146	771
146	773
146	827
146	935
146	951
147	24
147	29
147	353
147	439
147	499
147	536
147	822
147	836
147	965
147	969
148	63
148	113
148	172
148	266
148	322
148	540
148	646
148	716
148	746
148	779
149	14
149	66
149	409
149	497
149	514
149	595
149	709
149	776
149	837
149	993
150	177
150	213
150	223
150	290
150	319
150	697
150	784
150	844
150	954
150	989
151	14
151	75
151	114
151	207
151	296
151	532
151	571
151	612
151	762
151	793
152	12
152	35
152	50
152	272
152	309
152	410
152	504
152	543
152	652
152	876
153	21
153	40
153	41
153	109
153	305
153	463
153	491
153	630
153	648
153	964
154	29
154	38
154	125
154	179
154	317
154	525
154	691
154	762
154	768
154	867
155	74
155	233
155	249
155	270
155	342
155	421
155	491
155	492
155	739
155	973
156	9
156	20
156	105
156	169
156	171
156	200
156	302
156	444
156	678
156	978
157	30
157	115
157	276
157	313
157	346
157	387
157	668
157	741
157	937
157	959
158	71
158	134
158	235
158	357
158	363
158	769
158	773
158	883
158	971
158	985
159	46
159	58
159	64
159	106
159	599
159	743
159	807
159	863
159	893
159	919
160	71
160	128
160	181
160	193
160	362
160	382
160	461
160	625
160	649
160	689
161	23
161	47
161	84
161	304
161	549
161	570
161	609
161	868
161	879
161	970
162	74
162	320
162	527
162	553
162	596
162	693
162	714
162	885
162	933
162	972
163	418
163	462
163	485
163	529
163	543
163	562
163	574
163	725
163	816
163	845
164	105
164	166
164	321
164	400
164	523
164	641
164	819
164	879
164	896
164	980
165	133
165	252
165	267
165	509
165	544
165	588
165	626
165	817
165	924
165	929
166	54
166	164
166	292
166	400
166	573
166	788
166	819
166	896
166	908
166	924
167	12
167	102
167	187
167	195
167	428
167	523
167	574
167	730
167	952
167	992
168	30
168	32
168	215
168	248
168	277
168	287
168	393
168	765
168	834
168	950
169	75
169	91
169	140
169	156
169	234
169	287
169	534
169	690
169	909
169	935
170	192
170	211
170	289
170	312
170	413
170	416
170	421
170	447
170	875
170	939
171	21
171	156
171	222
171	520
171	530
171	565
171	657
171	771
171	806
171	955
172	1
172	30
172	63
172	94
172	148
172	242
172	384
172	458
172	779
172	882
173	22
173	62
173	231
173	377
173	557
173	581
173	626
173	680
173	829
173	921
174	81
174	231
174	559
174	563
174	576
174	672
174	675
174	697
174	726
174	840
175	102
175	179
175	217
175	363
175	411
175	486
175	583
175	668
175	935
175	958
176	19
176	206
176	239
176	312
176	315
176	482
176	528
176	797
176	857
176	903
177	150
177	245
177	299
177	424
177	559
177	681
177	703
177	840
177	891
177	949
178	49
178	141
178	204
178	273
178	281
178	295
178	458
178	507
178	521
178	757
179	41
179	125
179	154
179	175
179	282
179	409
179	435
179	566
179	705
179	724
180	292
180	364
180	420
180	530
180	549
180	682
180	727
180	755
180	759
180	935
181	117
181	160
181	189
181	352
181	439
181	576
181	594
181	632
181	875
181	904
182	193
182	210
182	306
182	334
182	415
182	533
182	535
182	690
182	754
182	809
183	136
183	350
183	356
183	410
183	466
183	569
183	666
183	689
183	840
183	964
184	109
184	137
184	262
184	298
184	319
184	507
184	513
184	624
184	659
184	959
185	234
185	441
185	538
185	632
185	725
185	748
185	850
185	862
185	871
185	878
186	45
186	68
186	141
186	253
186	385
186	535
186	784
186	803
186	811
186	941
187	96
187	98
187	167
187	272
187	364
187	418
187	620
187	731
187	964
187	966
188	16
188	77
188	109
188	296
188	438
188	454
188	707
188	720
188	846
188	888
189	8
189	139
189	181
189	320
189	345
189	371
189	576
189	592
189	904
189	976
190	37
190	43
190	48
190	202
190	324
190	347
190	550
190	568
190	696
190	946
191	69
191	73
191	206
191	213
191	291
191	376
191	471
191	612
191	831
191	989
192	92
192	170
192	548
192	589
192	605
192	683
192	744
192	785
192	830
192	888
193	160
193	182
193	249
193	257
193	327
193	467
193	593
193	890
193	899
193	1000
194	140
194	233
194	255
194	262
194	613
194	614
194	624
194	659
194	906
194	932
195	167
195	199
195	410
195	466
195	650
195	674
195	731
195	754
195	786
195	845
196	5
196	216
196	228
196	277
196	543
196	548
196	597
196	608
196	696
196	830
197	98
197	262
197	283
197	318
197	444
197	524
197	585
197	623
197	659
197	664
198	127
198	214
198	259
198	266
198	301
198	459
198	747
198	814
198	850
198	917
199	2
199	12
199	195
199	251
199	428
199	593
199	604
199	627
199	642
199	730
200	16
200	56
200	59
200	156
200	235
200	384
200	393
200	397
200	583
200	951
201	23
201	82
201	102
201	469
201	612
201	626
201	818
201	905
201	921
201	993
202	190
202	226
202	335
202	475
202	509
202	608
202	702
202	908
202	977
202	998
203	1
203	206
203	215
203	431
203	482
203	644
203	782
203	810
203	849
203	858
204	127
204	178
204	503
204	545
204	567
204	646
204	695
204	941
204	960
204	967
205	57
205	220
205	342
205	465
205	492
205	699
205	729
205	792
205	844
205	922
206	11
206	176
206	191
206	203
206	453
206	656
206	662
206	829
206	853
206	915
207	126
207	151
207	305
207	344
207	416
207	449
207	588
207	626
207	688
207	759
208	76
208	226
208	232
208	330
208	358
208	414
208	518
208	677
208	758
208	957
209	305
209	433
209	485
209	570
209	648
209	769
209	823
209	937
209	974
209	995
210	182
210	318
210	412
210	441
210	460
210	473
210	638
210	770
210	781
210	945
211	170
211	303
211	479
211	597
211	637
211	657
211	696
211	908
211	946
211	961
212	35
212	113
212	323
212	353
212	440
212	545
212	620
212	699
212	808
212	942
213	60
213	118
213	150
213	191
213	222
213	326
213	471
213	476
213	607
213	786
214	39
214	45
214	198
214	247
214	332
214	496
214	499
214	518
214	572
214	617
215	22
215	23
215	83
215	168
215	203
215	305
215	416
215	776
215	898
215	905
216	196
216	228
216	258
216	347
216	597
216	631
216	633
216	688
216	785
216	997
217	103
217	175
217	235
217	276
217	524
217	653
217	681
217	772
217	793
217	916
218	261
218	347
218	403
218	514
218	516
218	598
218	728
218	744
218	778
218	975
219	11
219	22
219	126
219	256
219	274
219	459
219	544
219	663
219	763
219	880
220	72
220	131
220	205
220	327
220	331
220	359
220	378
220	761
220	901
220	970
221	41
221	95
221	299
221	342
221	416
221	448
221	793
221	846
221	903
221	931
222	171
222	213
222	264
222	277
222	389
222	430
222	580
222	678
222	787
222	895
223	69
223	118
223	150
223	537
223	563
223	704
223	776
223	810
223	928
223	976
224	96
224	429
224	435
224	491
224	497
224	599
224	660
224	856
224	864
224	938
225	37
225	48
225	360
225	510
225	598
225	744
225	786
225	830
225	872
225	913
226	39
226	94
226	127
226	202
226	208
226	286
226	451
226	746
226	756
226	779
227	28
227	36
227	134
227	284
227	530
227	621
227	623
227	750
227	800
227	847
228	5
228	196
228	216
228	477
228	629
228	683
228	735
228	918
228	939
228	975
229	45
229	283
229	341
229	354
229	386
229	499
229	587
229	781
229	852
229	970
230	13
230	239
230	263
230	556
230	711
230	712
230	798
230	853
230	916
230	994
231	36
231	173
231	174
231	326
231	590
231	600
231	672
231	703
231	952
231	976
232	20
232	208
232	295
232	348
232	413
232	470
232	480
232	656
232	692
232	799
233	155
233	194
233	308
233	346
233	503
233	595
233	661
233	740
233	765
233	971
234	59
234	91
234	125
234	142
234	169
234	185
234	558
234	621
234	772
234	865
235	158
235	200
235	217
235	357
235	371
235	522
235	573
235	847
235	956
235	982
236	5
236	12
236	29
236	77
236	83
236	133
236	463
236	680
236	800
236	898
237	8
237	350
237	391
237	466
237	474
237	666
237	876
237	904
237	964
237	987
238	42
238	54
238	328
238	362
238	414
238	426
238	698
238	892
238	929
238	991
239	124
239	176
239	230
239	310
239	432
239	517
239	590
239	603
239	782
239	799
240	17
240	359
240	379
240	419
240	427
240	514
240	567
240	589
240	652
240	939
241	258
241	308
241	407
241	596
241	708
241	790
241	917
241	926
241	933
241	965
242	78
242	135
242	172
242	384
242	397
242	494
242	587
242	617
242	733
242	994
243	25
243	95
243	133
243	497
243	572
243	680
243	749
243	846
243	897
243	938
244	85
244	257
244	298
244	331
244	337
244	390
244	437
244	487
244	843
244	918
245	108
245	177
245	316
245	359
245	365
245	404
245	624
245	672
245	675
245	882
246	132
246	136
246	257
246	351
246	418
246	462
246	466
246	574
246	598
246	645
247	33
247	86
247	214
247	355
247	448
247	726
247	760
247	796
247	888
247	963
248	70
248	120
248	168
248	270
248	487
248	571
248	593
248	694
248	729
248	774
249	155
249	193
249	263
249	449
249	478
249	552
249	705
249	761
249	870
249	874
250	293
250	325
250	356
250	397
250	412
250	490
250	533
250	790
250	811
250	925
251	8
251	35
251	108
251	199
251	462
251	508
251	730
251	765
251	803
251	964
252	61
252	165
252	314
252	367
252	426
252	519
252	612
252	663
252	897
252	900
253	39
253	49
253	135
253	186
253	432
253	671
253	746
253	791
253	847
253	885
254	352
254	357
254	371
254	461
254	514
254	538
254	596
254	708
254	777
254	933
255	47
255	116
255	194
255	288
255	442
255	519
255	552
255	575
255	694
255	805
256	14
256	79
256	219
256	267
256	334
256	654
256	660
256	837
256	851
256	974
257	51
257	193
257	244
257	246
257	593
257	761
257	777
257	794
257	844
257	848
258	26
258	216
258	241
258	307
258	382
258	571
258	632
258	744
258	817
258	839
259	53
259	55
259	127
259	198
259	286
259	483
259	572
259	575
259	683
259	822
260	104
260	266
260	301
260	341
260	440
260	483
260	587
260	747
260	781
260	914
261	218
261	305
261	475
261	495
261	509
261	561
261	676
261	683
261	700
261	942
262	184
262	194
262	197
262	389
262	513
262	628
262	742
262	745
262	765
262	909
263	133
263	230
263	249
263	457
263	512
263	635
263	712
263	787
263	797
263	798
264	9
264	28
264	32
264	38
264	222
264	397
264	407
264	507
264	582
264	948
265	130
265	271
265	380
265	477
265	690
265	762
265	804
265	910
265	923
265	945
266	1
266	148
266	198
266	260
266	295
266	354
266	653
266	699
266	808
266	992
267	107
267	165
267	256
267	294
267	349
267	640
267	654
267	717
267	791
267	986
268	142
268	430
268	524
268	555
268	583
268	595
268	657
268	741
268	877
268	968
269	34
269	63
269	421
269	539
269	550
269	739
269	794
269	826
269	940
269	973
270	7
270	155
270	248
270	478
270	499
270	529
270	789
270	812
270	826
270	899
271	49
271	265
271	301
271	518
271	526
271	618
271	713
271	716
271	757
271	885
272	152
272	187
272	309
272	356
272	418
272	620
272	845
272	886
272	933
272	977
273	33
273	79
273	178
273	294
273	413
273	630
273	778
273	824
273	929
273	988
274	61
274	94
274	219
274	361
274	367
274	557
274	724
274	778
274	798
274	864
275	118
275	476
275	537
275	568
275	590
275	882
275	891
275	953
275	976
275	989
276	78
276	146
276	157
276	217
276	614
276	661
276	682
276	696
276	719
276	773
277	28
277	168
277	196
277	222
277	387
277	394
277	452
277	745
277	842
277	895
278	323
278	518
278	580
278	626
278	646
278	710
278	779
278	796
278	822
278	969
279	119
279	306
279	408
279	445
279	533
279	551
279	669
279	770
279	854
279	900
280	104
280	387
280	397
280	436
280	454
280	667
280	684
280	719
280	827
280	955
281	45
281	49
281	57
281	178
281	381
281	384
281	435
281	499
281	646
281	699
282	107
282	179
282	435
282	467
282	485
282	612
282	630
282	647
282	709
282	951
283	21
283	85
283	112
283	197
283	229
283	363
283	430
283	522
283	657
283	843
284	32
284	88
284	105
284	134
284	227
284	387
284	457
284	738
284	940
284	951
285	34
285	47
285	378
285	539
285	800
285	812
285	821
285	826
285	890
285	936
286	94
286	226
286	259
286	346
286	404
286	439
286	618
286	669
286	757
286	983
287	44
287	90
287	104
287	168
287	169
287	483
287	585
287	750
287	806
287	888
288	70
288	85
288	255
288	362
288	405
288	605
288	739
288	868
288	953
288	987
289	170
289	335
289	391
289	403
289	413
289	425
289	463
289	673
289	735
289	900
290	4
290	36
290	73
290	108
290	150
290	319
290	401
290	540
290	872
290	954
291	118
291	191
291	424
291	546
291	607
291	706
291	742
291	954
291	962
291	976
292	42
292	87
292	166
292	180
292	328
292	401
292	423
292	554
292	839
292	879
293	100
293	250
293	300
293	533
293	567
293	619
293	728
293	830
293	897
293	932
294	29
294	125
294	267
294	273
294	456
294	572
294	577
294	798
294	873
294	897
295	15
295	178
295	232
295	266
295	338
295	386
295	757
295	822
295	885
295	919
296	14
296	16
296	22
296	66
296	96
296	151
296	188
296	428
296	630
296	930
297	42
297	72
297	111
297	311
297	395
297	481
297	510
297	934
297	957
297	999
298	9
298	105
298	184
298	244
298	558
298	719
298	755
298	789
298	851
298	959
299	10
299	40
299	83
299	177
299	221
299	577
299	660
299	680
299	709
299	717
300	46
300	293
300	334
300	551
300	619
300	687
300	804
300	826
300	927
300	960
301	198
301	260
301	271
301	455
301	494
301	608
301	617
301	796
301	808
301	945
302	63
302	127
302	156
302	385
302	483
302	587
302	669
302	735
302	960
302	969
303	10
303	211
303	316
303	359
303	360
303	374
303	631
303	637
303	688
303	702
304	140
304	161
304	329
304	390
304	437
304	487
304	560
304	565
304	609
304	666
305	33
305	38
305	107
305	128
305	153
305	207
305	209
305	215
305	261
305	655
306	89
306	119
306	182
306	279
306	375
306	790
306	807
306	893
306	962
306	998
307	71
307	128
307	258
307	371
307	553
307	628
307	651
307	664
307	672
307	878
308	233
308	241
308	339
308	558
308	582
308	708
308	719
308	906
308	916
308	985
309	12
309	28
309	35
309	102
309	152
309	272
309	620
309	627
309	650
309	883
310	27
310	239
310	356
310	368
310	457
310	528
310	810
310	829
310	887
310	995
311	22
311	31
311	65
311	297
311	691
311	692
311	758
311	783
311	875
311	902
312	170
312	176
312	335
312	413
312	422
312	447
312	509
312	608
312	785
312	907
313	44
313	49
313	137
313	157
313	363
313	452
313	583
313	709
313	835
313	909
314	95
314	103
314	123
314	252
314	436
314	438
314	463
314	630
314	717
314	993
315	13
315	176
315	395
315	432
315	482
315	528
315	601
315	667
315	914
315	966
316	73
316	123
316	245
316	303
316	319
316	404
316	476
316	563
316	584
316	675
317	154
317	334
317	408
317	460
317	541
317	566
317	804
317	854
317	910
317	945
318	89
318	100
318	197
318	210
318	333
318	445
318	464
318	583
318	854
318	945
319	69
319	150
319	184
319	290
319	316
319	430
319	616
319	706
319	840
319	949
320	162
320	189
320	412
320	571
320	677
320	693
320	775
320	815
320	904
320	926
321	68
321	164
321	338
321	353
321	521
321	710
321	792
321	814
321	837
321	941
322	20
322	42
322	148
322	372
322	406
322	573
322	602
322	788
322	841
322	975
323	45
323	212
323	278
323	396
323	458
323	461
323	557
323	751
323	866
323	960
324	35
324	59
324	146
324	190
324	346
324	582
324	759
324	771
324	773
324	959
325	119
325	250
325	412
325	450
325	533
325	638
325	652
325	687
325	782
325	910
326	213
326	231
326	376
326	424
326	563
326	590
326	643
326	871
326	898
326	944
327	34
327	74
327	193
327	220
327	378
327	562
327	651
327	694
327	874
327	967
328	18
328	42
328	146
328	238
328	292
328	480
328	727
328	841
328	859
328	991
329	74
329	76
329	304
329	342
329	428
329	429
329	766
329	870
329	918
329	973
330	99
330	208
330	406
330	554
330	615
330	656
330	795
330	856
330	859
330	934
331	220
331	244
331	465
331	511
331	549
331	560
331	605
331	849
331	890
331	998
332	71
332	214
332	411
332	502
332	534
332	564
332	715
332	802
332	904
332	926
333	46
333	64
333	129
333	318
333	445
333	692
333	834
333	923
333	932
333	945
334	100
334	119
334	129
334	182
334	256
334	300
334	317
334	567
334	702
334	790
335	10
335	202
335	289
335	312
335	425
335	629
335	631
335	701
335	799
335	869
336	18
336	20
336	87
336	370
336	372
336	470
336	595
336	641
336	691
336	854
337	85
337	244
337	429
337	468
337	565
337	606
337	610
337	720
337	772
337	967
338	24
338	142
338	295
338	321
338	385
338	386
338	535
338	587
338	941
338	963
339	308
339	388
339	444
339	614
339	664
339	710
339	738
339	750
339	813
339	883
340	98
340	136
340	428
340	543
340	642
340	650
340	730
340	934
340	946
340	966
341	229
341	260
341	472
341	626
341	791
341	866
341	941
341	942
341	954
341	969
342	155
342	205
342	221
342	329
342	570
342	606
342	766
342	818
342	856
342	1000
343	30
343	32
343	90
343	580
343	727
343	733
343	838
343	843
343	948
343	975
344	207
344	361
344	377
344	491
344	654
344	823
344	894
344	905
344	963
344	977
345	53
345	189
345	407
345	502
345	604
345	649
345	671
345	761
345	926
345	933
346	157
346	233
346	286
346	324
346	623
346	741
346	776
346	827
346	978
346	985
347	190
347	216
347	218
347	447
347	629
347	637
347	676
347	754
347	816
347	896
348	54
348	232
348	358
348	375
348	401
348	510
348	747
348	859
348	957
348	991
349	14
349	66
349	80
349	267
349	369
349	532
349	539
349	726
349	888
349	955
350	101
350	183
350	237
350	356
350	365
350	713
350	725
350	936
350	964
